pano_id,lat,lon
uIrxJYyixcTK9r8LayIAcw,40.70177857,-74.00362127
BXHOGi10UK3W1PN7NzXj_A,40.70161007,-74.00357393
a0MzYbjlZUHTPHakk5itRg,40.70145768,-74.00354665
nrkxltvftCWtDVVtCdXJkA,40.7013042,-74.00353364
ZyN2hLft33vSIB9HR0FTMw,40.70115041,-74.00353498
Ubs9JvUHmkkpU9-nQa-yZg,40.72758454,-73.99141388
9YssvyiC6_v9u7YYxQKMIw,40.72775525,-73.99129791
xKJhjkXm9Bz2iopMaf4HfQ,40.76082418,-73.96286875
j84C2ihmxtZ18emW9MKg4Q,40.76074605,-73.96269458
HkDEKdJjZippbC-eW93GvQ,40.7396311,-74.00633308
PaZ4JbVClXh3yw_7w2mcPw,40.74029708,-74.00794009
CEDuKZcyFCFnuPfh60Kvgg,40.74926079,-74.00795826
qNq8MToIG1smDWeLtI3lhQ,40.74945415,-74.00806127
xGV-wo9jipYVTY1Qn2rv9Q,40.74965357,-74.00814559
kYVBDkgncUr19mqiwHhV4A,40.74985748,-74.00821036
y0Xe3RRozObQmepVxZ9ZUw,40.75006418,-74.00825508
qOWiN3PepPo8JtVimXekBA,40.75027197,-74.00827952
UZyF4KkIBj-Jm2vSKk9bzA,40.73101908,-73.9859086
Hv3ZxuFjPnaYtbx8w1u05Q,40.73123295,-73.985753
qdbqO8CbNGo7c1EkV8PyRg,40.73165781,-73.9854439
h7k2_SdS6U37k2W-o_USaw,40.74505783,-73.97860713
_BBQJnEK6iKNUCiVLnVYUw,40.74572717,-73.97812378
CJhjg0liIgA5Y_JOnAr41w,40.76206479,-73.98362867
YPMkn0nVZYwC_ftSTxUQRA,40.76291487,-73.98564678
0q9UvgK6kO3MSFi04YR9Mg,40.75193011,-73.96763436
LwYZlKkT2czqET8ytFsUHQ,40.75242564,-73.96726387
zvr_zs7SY61crq4T2jRZzw,40.75263638,-73.96710437
Src_bRV3xivu2NceN1RQ-g,40.73053912,-73.98027305
b4JgYn_LXlKSRrOJi9GP5w,40.73031316,-73.97973157
zVpZ6ZHFMdOXn_1_uFd5aQ,40.76912317,-73.96512773
JnSinFPyyKLWS4ZF1-vVgA,40.76848664,-73.96361826
XI3b9OSbdQZb8ep3pVAzHA,40.72218395,-74.00536436
0g3Egh6GJHABbdpWKd2Fxg,40.72203351,-74.00506578
kxDiwZOJrTCZSO7wVR2yZQ,40.72249979,-74.00675786
_soIZwb3mPVVaxOuLI7GdA,40.72262672,-74.00811683
Ri923G2Io76MufNi5DWgkg,40.715492,-73.97817919
wDoHjGruufAPJNuzcM6jTw,40.7155452,-73.97815333
jM6-uFdeRdlqYHAURVfUQA,40.87595252,-73.90941677
bBh2uLX0J08BxpHW6iKTqw,40.87627225,-73.90944689
weTsy4R6-Y3JfJkt8RzFog,40.8084448,-73.96488318
0GNq1A8Ku3Io1EreYGlq2g,40.80886198,-73.96457366
qm5QRj6xLJFVAe4VBGqMYQ,40.7942517,-73.91550382
fi-EMfksaAlZCwDxMWE_HQ,40.79411253,-73.91506353
vpfbwCuNNmRSq5no5YofyA,40.79411224,-73.91496252
JOKVFvBdBMBxN1N1gjQQhQ,40.80698129,-73.95349969
4frwgT_Ew693GtEyiiCrnQ,40.80759281,-73.95494882
#NAME?,40.75385417,-74.00724388
o51GtVQXrblRkkNMU0mf8w,40.75388201,-74.00737554
7h2RZYm_Qv8vk_FMFexb-g,40.70955732,-74.00643549
usrzkvblqQurU3U42rEa3Q,40.70991258,-74.00609032
ZBwp4wxdmNpP8j5OUaPtjQ,40.82210802,-73.9480829
e_PXAP1TAlxJt0oV06HXkQ,40.82273708,-73.94762225
GB6T3hhufOIbBtjALj8hKw,40.78686744,-73.93893077
sM-zbHiPtLUbfJBzxR0flw,40.78647254,-73.9392609
pYAq0CHqxbHmZGb54Vnnmw,40.7665046,-73.99417335
jbdSzm6eP8D166JEXp44QQ,40.76713396,-73.9937227
H8v3usVKd9yfh73Mqp3TUA,40.76299138,-73.94907329
_582eA-bH1IqNe18FsGxPQ,40.87104336,-73.9157459
X3tePevgTqOJQNh6IiBBbw,40.8716029,-73.91505693
Fnp8ZjijhHMdH2aXDeY-FA,40.72369977,-74.00791206
f1OecPRleTfXNQT4nHCuTg,40.72388399,-74.00772573
Clli6TwHjo9D1eBe_FU9HA,40.72429595,-74.00716635
O-qj5eDxSXwDuUswHPJA5A,40.84646364,-73.92734185
B76atR1t1hPuhpCAvBxAhQ,40.84652302,-73.9274781
sxRxgzreY2k_kPpgJBdBKg,40.84698196,-73.92848995
hp1JLnNqbPQHOk3SI5BkJw,40.7632659,-73.94717567
OyIpFzVVsRuVNJcO3WUhzw,40.76339354,-73.9470672
vd3Az31_QT2JtBq17otEmw,40.76545986,-73.98198845
E-oo8wV5kCK2M3Y77gKVWg,40.76604524,-73.98336658
Ks4Cm5cA14oxPsiiRsZzFQ,40.72469706,-73.97841276
fbgXSqCpVdoKdCeAXAGTHA,40.72426191,-73.9773893
BfZmMshEKaUBUryBLls4jA,40.72399807,-73.97676192
1uSEu6FV9Vp3crfGL0lz8Q,40.73234967,-73.98494551
3mK8JIAYWj-bxmxBnDj9zg,40.73177022,-73.98356052
954tXsfjIiFrCuM4Au32_g,40.73173108,-73.98346644
Jrum7rv0PnAWusdwvMMHGg,40.73162417,-73.98321467
9J4VQu16d6Mam3H78YQ4NA,40.73152084,-73.98296441
pSvVmOE6ueDjpym3W7Tc6w,40.73135013,-73.98255629
l1ltyd78r4AJ2Ke4NhIagQ,40.82809715,-73.93484234
I3i5cMPDP-FTrGVvwQZvvA,40.82816017,-73.93493767
Z04pIrxtEgFJxbO_PNBSmQ,40.8594135,-73.93399379
RuCTIPpgE0OxPdqQ5sbE1A,40.85945735,-73.93405429
C5SjQm9iCOeAy9Z9_24lKg,40.85946325,-73.93407937
vFlOFd2dYYxyjQILctwRvA,40.85946385,-73.93414029
dXnu8MgydEsmgud8iZFirQ,40.85942903,-73.93422325
KwlLXNwGnvb3zDtKcKBoUA,40.8593697,-73.93425108
C7lwQLApwRM72gsb3DHrXg,40.85930806,-73.93423404
dN4m_SueT3qXgepXt422Ww,40.85927962,-73.9342065
Xf_jq8Rnnl6Jy4zR3sCXGw,40.85925878,-73.93416898
TlHxXC1W25LHYesINI0LNw,40.77003233,-73.99508335
aHyDDMh2gBVJ6i2iMckNtw,40.77024469,-73.99504154
vDTmizuYMh0MmCYm2-IQrQ,40.77073963,-73.99498275
tJQ_ShUrG1LslseuKm8zDQ,40.77100051,-73.99494982
7uE-vNjCx-g5OjfH4ha58Q,40.77120599,-73.99491455
n7YHOTNoKmnTlPX-aeoDcw,40.77125201,-73.99490477
s0L_5yVD7lWZiD7Sqij5XA,40.77134306,-73.99487844
AjtpxaRIaqyKZQep9bc5iQ,40.77141023,-73.99485284
dmE4dggH0zh8AdsOryWNww,40.77145435,-73.99483304
QtfJfsRTtRaNYHkQeU_ZUg,40.77154075,-73.994787
sQpMuLelrl9T2L1a-LeLNw,40.7716037,-73.99474695
zINtnaFViJ-QREJxOpa-8Q,40.77166484,-73.99470232
v0k3ynZNnEUmrBxOJTjxrw,40.77236917,-73.99419761
#NAME?,40.77290385,-73.99378737
9ThrWo7vgiEG04GpkFJvVA,40.77303483,-73.99369639
xrTyEVjkeV9I7e91VTUWTg,40.83071152,-73.93604233
RbHduYKl1ZssezwFP7q6ww,40.83074215,-73.93611129
sAHZHxrnPaLQaLoDmbmKhA,40.83076097,-73.93615522
oaStrdQ0ucuDrN4QGf3JQA,40.74336665,-74.00699029
BlczMVvD1DyAsmgVZn-aoA,40.74352374,-74.00689746
EGZ5eZFlYHB7hwqO80cw9Q,40.74389491,-74.00693151
Rq79Le1SIeOZ8RKebn1l5Q,40.75463199,-73.97570023
UMDK-yk_G2oZnfZ6GSzADQ,40.75442436,-73.97520895
CQo9aqbFsbEscre2PtwtsA,40.78716325,-73.97168048
BR2gsPpHHv1kQDnZ7Oc5Fw,40.78835924,-73.97452282
fNEQHOSqo73aekgO_msyCQ,40.75431782,-73.98686558
spoYl0rGKVhasx2pnu1KsA,40.75503452,-73.98663913
LvJLsE4fZYITpBLK1N8SqA,40.74388188,-73.98155997
dPZPtutj9rpKmkothwHqAQ,40.7432052,-73.979959
Dp52p3lcLTB_DZ1A8Qcmuw,40.70805305,-73.99922363
#NAME?,40.7079824,-73.99913435
diD7ih4oUMAB-ExLvVaLZw,40.80264483,-73.933314
FE-GGucx2q_bRf2t7_o79g,40.80254853,-73.93330326
pXgyHrhcvaScuUg-mCPs1A,40.80249882,-73.93328625
Mfzr1Id5fmjKFjS7dzDHMw,40.80236231,-73.93321633
1GfUgzg38ykuCMxAXHDNFw,40.80228072,-73.93314302
_aCJET-C1TJBbfvIxsa6zw,40.80221126,-73.93305457
z0vgH5-VEjy-fFR_xYvX-w,40.71998271,-73.9787189
Zm8u0FuWp5Gz1A-qNfii2w,40.71970147,-73.97798211
wOwlYW0vmofOCgiasfCb3Q,40.79172418,-73.91580771
8Au1luo50bg9xoEfqUlifA,40.79177069,-73.91567861
P4yoR4Esi0gsnaRjg1m-6g,40.79185537,-73.91554959
R-m0J3cQ7TPngZLrwR1SlA,40.79198917,-73.91539914
rC1XrVyKUnok19s6UGvsdw,40.79210931,-73.91526659
oBoq1jLEt5LPRg4sm8Oo7Q,40.79221563,-73.91512601
dU7NnifdYJQnx4NxJIwlhw,40.79237272,-73.91499883
_4v6RFggcXQnnmKOA5CTcA,40.79251616,-73.91494047
zmqKC1xBw6u0s2U2zyTJzg,40.79267312,-73.91493056
WNw7AKo0i7m7Sni4dQxM8w,40.79286686,-73.91495642
jNQQ4WzmVdfchP48Ozw81g,40.7929465,-73.91477556
SlBE04hHdVL771xh_B8cGQ,40.79307462,-73.91455144
mEm8xs95u2u1vtP1I2cxoQ,40.75171391,-74.00782942
D0aOGazoVb_iNq7LmHGiQQ,40.75237823,-74.00755196
#NAME?,40.76212525,-73.99738722
-8PuCtbg0x5sI57JHhP4pg,40.76274884,-73.99691343
sYdKLaqqLauBt5ZHMKD_rg,40.70767141,-74.00310838
VZNDVGeruNRqMrr41bCPZQ,40.85036021,-73.94200108
SSJDWv6f1vQzZ54xb8jLzQ,40.85041916,-73.94195273
IX1Gd3p14KwKVE7S1HXsHw,40.85047316,-73.94188612
DgiepECkfwg7Z8LTAYz3pA,40.85051756,-73.94180272
nxnv32573KFO3zwQe-XG2A,40.85054823,-73.94170664
b2t1Zn8JZzE_28aT7deSTw,40.85056255,-73.94160413
z0ercnlwPaFcklRGymP0rg,40.85054265,-73.94140764
z1UeRotzZWzn2lnYnbwrSQ,40.85051346,-73.94132466
WbhGbTa6SuLIgCASIxQMSg,40.8504668,-73.94123616
uSvr7dKrkO-rmuKUo8aUBg,40.85040519,-73.94115727
leAmCbn5922Avuafug44tg,40.85033065,-73.9410942
K4gUvHUSfUcG2X_QKsjflA,40.85024705,-73.94105195
3F1Z_2Vjl-uSVrhDfA6zJg,40.85015959,-73.94103313
GPOk_uQU9TbKAgcjxCHtMQ,40.85007373,-73.94103749
lIyJ0U4s4uSciF1gk-0q4w,40.8499941,-73.94106216
V54fLmvbNVS7vW3LBamWAQ,40.71997843,-73.98364191
mZQtvxm4TlMulWLagLzLEw,40.71990309,-73.98339463
stnhQo6Tzh25bOB0QMnU0g,40.71987591,-73.98330546
0GKhxpaCyMRpFDKYMj9zsg,40.719723,-73.9828036
OuOJj7XbemDRLg7-UroXgQ,40.73733047,-73.99265431
pTtfyMoyUR0sWta05WjN3g,40.70599727,-74.0052036
eR2gDGdT4sRQ35CB6FblBw,40.70542924,-74.00443854
EFZCgoM_jUellYE8nB1XNw,40.76551725,-73.97209852
foTFOQ8EEWBKn2Lp4YxoNA,40.76484127,-73.97049751
P62CDKzuujlzFNEgSesO-A,40.73696753,-74.00984372
W8biwftYvEMGguSZ5yw7VA,40.73756638,-74.00981442
Fr9VIPkssbZeeGfdsC-Bbw,40.81422084,-73.93429129
3aQuD21Y4fjLJ3buPtCtGA,40.84954042,-73.94102503
hZVMoYbp2FRYGcM6kgA_UA,40.84951803,-73.94085069
JTgNL7ZQDKnz4Y12VoOMCQ,40.84950335,-73.94074136
AYmh47B7hp5Ax3IHEQyC3Q,40.84943834,-73.94045693
RFtC4YiMP_eF2CUXL_720w,40.84928899,-73.93962599
l7mfoa941RdI9kPecGpI6Q,40.751794,-74.00801633
IHXnIuwSJIwL05n26qWENA,40.75246189,-74.00776652
u6aNcP_q41C4bOCva9OTzw,40.75319252,-74.0074822
2iu7vxAM6KiHJrp_ca2uCw,40.86917408,-73.91999066
QT2PEO2bAuSN8pK3Yp6dRQ,40.86918551,-73.91992758
ki9NqE0MWDYino7JlAMw2Q,40.8692695,-73.91981368
L9vHfGHGdu3p_aInbkIQ2g,40.71482721,-73.97671928
rBiM13TAb_ou7c2sDxtwkQ,40.71488637,-73.976689
8brvF3LBPrYqsnmZ8Gvs1w,40.72772246,-74.00133774
aoUChJaL-l7suXRLqJMf8w,40.72879461,-74.000435
TAq5WuXUekmTmJIuKRJf7Q,40.86706415,-73.92683718
6Hc2xJXpLFfwOwmHLz8XKg,40.86738404,-73.92640661
xt5caAUMG0E0urNEtFnP5w,40.71328443,-73.97071017
MH5eXVcHk6NWhIP868iOYw,40.71270862,-73.96880693
EP3mNkuKwU-P_R3iUjZJ7w,40.72368203,-74.00363546
Lr1qL0oyw91clfvn0dliAA,40.72488004,-74.00261903
RSYxIzqg2-i023xznKkUtw,40.7459573,-73.97277828
boufT3PlVjfavCdFVhRAaw,40.74571207,-73.97219728
B1PTgm9sWBo3UFEgXaagMg,40.70344666,-74.01159675
rUXeWBZ-JwxiC8LNoZf-kw,40.70369501,-74.01064455
c5CDMLzSm8JIsYqXeGm4Pg,40.71407801,-73.99757284
v-vrlUWsu-Fp_UYgrxjhKQ,40.71409313,-73.99761357
wZu3eeMbDBIzCHo0MfTipw,40.71413489,-73.9976953
